Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6aqhM9bUq6tdC9QUj3OXij,"63RvOgWyeaaDm7oDtUq17q","Wolves","Locomotion","Kon Faber",2021-08-27,382668,12,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.793,0.678,11,-10.097,0,0.0646,0.163,0.837,0.105,0.699,120,5
5bP3OGkBXlquY5chgFWQkA,"1iZiG82D4w7FLHvOUUj4zW","Fibi Maybe","Halle Saale","Super Flu",2013-10-24,499586,29,spotify:user:11132227822,2023-01-14T07:51:20Z,"deep euro house,german house,microhouse,minimal tech house,minimal techno,organic house",0.874,0.659,9,-9.916,1,0.0457,0.00405,0.681,0.0548,0.689,121.595,4
7vghL0ET8JkFkdFTtpSono,"3K2gZWyRAOJH7Wlek8VOBC","Burning Lies - Edit","Burning Lies","DSF",2020-11-13,268000,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"organic house",0.609,0.787,2,-8.555,0,0.026,0.00356,0.129,0.292,0.789,119.995,4
6SLtGsqlDrHgpEuCF9lKj4,"38jpuy3yt3QIxQ8Fn1HTeJ,6x4QkA6MiOZx0uWMOa8394,6i6sCJwxvOeJWWivhbaRUd","Sunflower","Sunflower","Mat.Joe,C'mon,Otistic",2022-03-11,296612,30,spotify:user:11132227822,2023-01-14T07:51:20Z,"deep disco house,house,tech house",0.783,0.817,7,-4.474,1,0.0387,0.00226,0.899,0.146,0.502,124.007,4
6tws5zv83S3oBIX1k8xR4x,"4pUwtnbS6FdBniLp410AOu","Say My Name","Say My Name","Godford",2021-09-21,240122,23,spotify:user:11132227822,2023-01-14T07:51:20Z,"stutter house",0.827,0.573,3,-11.172,1,0.141,0.00983,0.00172,0.49,0.655,122.031,4
1DVf9QsN4a5pCa2TVw2qnn,"1vo8zHmO1KzkuU9Xxh6J7W,6KkDl8hG9xuLpLyrk1oFP6,7GbhdrDJkFO9fMhsRY0LRm","Lost In Space - Timo Romme Remix","Lost In Space (Timo Romme Remix)","MOTi,AERO5,Timo Romme",2019-10-11,240000,16,spotify:user:11132227822,2023-01-14T07:51:20Z,"dutch house,edm,electro house,pop dance,progressive electro house,progressive house",0.641,0.886,11,-4.913,0,0.037,0.0146,0.874,0.265,0.199,124.006,4
5PJzGnEX31TiEuEANLj240,"4MxsTQbn9jctKNfDlYrYNh,2UgphhGSlC9QWgaZWUOCkl","Struggle - Franky Rizardo Sunset Mix","Struggle (Franky Rizardo Sunset Mix)","Tinush,Franky Rizardo",2018-06-22,331764,25,spotify:user:11132227822,2023-01-14T07:51:20Z,"deep euro house,circuit,dutch tech house,house",0.8,0.728,4,-8.707,1,0.0532,0.00347,0.427,0.0972,0.548,126.003,4
6o4dCWZwWUWFRp2t4FJw35,"6JGLndnzrQrIFkd8NFha3C,0tkgaQKFblaI5WZaV8WPA1","Jknoussa - Dave DK Mix","Terra Ferma 3","Dusty Kid,Dave DK",2021-06-25,486960,7,spotify:user:11132227822,2023-01-14T07:51:20Z,"minimal techno,german techno,microhouse",0.724,0.57,7,-13.073,0,0.0508,0.0267,0.932,0.0764,0.119,122.003,4
0LlofSgsGsUSo1U1hrFYnq,"3wNFteeT6nUephoQk8Gurw,63RvOgWyeaaDm7oDtUq17q","Rusty Bones - Kon Faber Remix","Rusty Bones","Roze (FR),Kon Faber",2021-08-20,392497,9,spotify:user:11132227822,2023-01-14T07:51:20Z,"ethnotronica",0.727,0.814,8,-8.141,1,0.04,0.0877,0.904,0.0833,0.3,114.981,4
2OQkkpjzFwGp1OJRmC6DgV,"4ej1s96CjHWyiRMtYa1kbJ,2fttFhhXMsCbJgf9KqSGcq","In The Dark - Chris Luno Remix","In the Dark","Alain Fanegas,Chris Luno",2021-03-18,378451,37,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house",0.812,0.832,8,-8.235,1,0.0451,0.0338,0.482,0.0784,0.0396,122.002,4
