Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3NkDpwNHtZ5shaI5sdF0gI,"57Vnemieu10x71jR2UWc4o","Running","Running","MKLA",2024-02-23,158000,54,spotify:user:selectedbase,2024-07-12T09:49:49Z,"brazilian edm",0.674,0.897,8,-6.845,0,0.065,0.0328,0.0912,0.165,0.109,119.979,4
75HBVc7kJLjC2LlPc4ScfH,"5oJvmyeWzyeahRtjup3Oys,1uaDw0T6O916Kv8TxJsQzb,4NhRml5ZOfNaYJAHUE0XwT,5ynMbTlnZvBUxrxUrd6gs0","Sleepless","Sleepless","AVAION,PaulWetz,Nu Aspect,YUMA",2022-05-27,165263,73,spotify:user:selectedbase,2024-07-12T09:49:49Z,"bassline",0.673,0.595,7,-11.333,0,0.0393,0.372,0.37,0.077,0.186,121.982,4
2L5RY6eVB5PYmNsrnchGW1,"2R7k2SovVWGhTcvPx1JbQv,2gbXRkygfEuz0WIjtN2vpR","Exhale","Exhale","T. Matthias,Alimish",2023-09-29,150994,57,spotify:user:selectedbase,2024-07-12T09:49:49Z,"uk dance",0.611,0.875,7,-5.426,0,0.0352,0.166,0.00384,0.205,0.128,132.006,4
4RL4c0VVOuadzz2qVcwaOd,"7bZGP9ijvv55LOENT634Mj,5z275L9haKWG328mm7UFd3","Single Summer","Single Summer","PS1,Richard Judge",2023-05-26,153035,53,spotify:user:selectedbase,2024-07-12T09:49:49Z,"uk dance",0.828,0.52,5,-6.164,0,0.0579,0.252,0.0000094,0.146,0.482,126.038,4
3JvijFDDd3fUj4DZxcGw0l,"7nLgDxwtRUTbagZKa9aaVA,2SHmJ9pvh1h1TXu2WulzL4,65ZxzibB1frczfKSahNg5R","Silence","Silence","Tom Ferry,Going Deeper,Sylvie",2024-01-26,222070,56,spotify:user:selectedbase,2024-07-12T09:49:49Z,"deep groove house,uk dance,pop edm,russian edm",0.513,0.897,10,-7.033,0,0.0389,0.0476,0.0409,0.0969,0.1,128.001,4
4RMMKp9TioZdnc9M8iq3oR,"7nL523vzwv24ad0oFf2VZ2,2aLLYZ0sdqweMEPFUyYIXJ","Premonition","Premonition","Able Faces,NOTSOBAD",2024-01-05,146538,53,spotify:user:selectedbase,2024-07-12T09:49:49Z,"tropical house,covertronica,lithuanian edm",0.72,0.821,6,-6.065,0,0.0336,0.108,0.00786,0.0985,0.374,129.971,4
2GACO8LMjI2yufAhOHQvsw,"2kSdRzYPQR1kjM9jkWsS5M","Girl","Girl","DRAY",2023-06-02,197250,51,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.593,0.914,6,-6.67,1,0.0326,0.00168,0.7,0.203,0.701,139.973,4
1WumDA51R5dHvmRVhmoP6t,"4NhRml5ZOfNaYJAHUE0XwT","Sinner","Sinner","Nu Aspect",2023-06-30,191166,63,spotify:user:selectedbase,2024-07-12T09:49:49Z,"bassline",0.707,0.934,0,-5.911,1,0.0395,0.0967,0.207,0.085,0.546,135.99,4
4R3BIyY00WxYVZOmgrFp1Y,"1zxDewzd2j1ZdSBGaYcr0y,5fMUXHkw8R8eOP2RNVYEZX","Your Love - Diplo Remix","Your Love (Diplo Remix)","The Outfield,Diplo",2024-04-19,155625,65,spotify:user:selectedbase,2024-07-12T09:49:49Z,"power pop,dance pop,edm,electro house,moombahton,pop dance",0.682,0.809,1,-5.508,1,0.0753,0.00219,0.284,0.159,0.499,127.968,4
0ZxWp3Tfnetp9kJLWmI8Nt,"58O8UPrTdl4u2buM0skj94,1cyoaS6fUKVqileyv1iues,24ykUrPaMcWMlCFCSEtrpK","There For You","There For You","Harrison,James French,Daniel De Bourg",2023-12-22,148213,54,spotify:user:selectedbase,2024-07-12T09:49:49Z,"channel pop",0.697,0.72,2,-7.415,0,0.0398,0.00891,0.19,0.143,0.131,123.987,4
6G9Q0Br0TIdJuvaL3dTsoz,"6KGv020mJkIjQH5YPDSBcZ","Goosebumps","Goosebumps","Astrality",2024-01-19,239334,58,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.572,0.792,8,-6.349,0,0.0485,0.407,0.000233,0.269,0.119,124.002,4
329PAO2XpurUBEWszXKG5K,"4NhRml5ZOfNaYJAHUE0XwT,2SdcyCKXwjtQJymVLGyBlx,4STmXOXUF3UieHU46NWLVt","Miss You","Miss You","Nu Aspect,Jamis,Poppy Baskcomb",2023-01-13,194107,71,spotify:user:selectedbase,2024-07-12T09:49:49Z,"bassline,big room",0.71,0.486,1,-10.754,0,0.0437,0.348,0.649,0.134,0.171,123.027,4
4V56iUl6DCA3EQWZIqKapp,"3imlibJrwqYv8gqII7u4r0","Down For Your Love","Down For Your Love","Zac Samuel",2023-10-27,140467,51,spotify:user:selectedbase,2024-07-12T09:49:49Z,"deep groove house,house,uk dance",0.646,0.909,6,-4.741,0,0.0586,0.00818,0.103,0.341,0.511,125.018,4
5wH0qTIhsK8aSKWs6IAY61,"2mNOoqXYY177q7TtuqJL9q","In & Out","In & Out","Nathan C",2023-04-14,183933,53,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.457,0.812,11,-6.564,0,0.12,0.094,0.00000179,0.178,0.607,122.367,4
