Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7un5FM27KmkEMpsPQ2T062,"6a3Mfrn2XBR1DfPg1QGa1d","friend to lover","friend to lover","Standing Egg",2020-05-22,187946,45,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-03T08:16:00Z,"k-indie,korean pop",0.675,0.376,6,-7.739,1,0.0642,0.825,0,0.105,0.592,83.967,4
0dGUUVmSfvo1u0bdKuMWF6,"6a3Mfrn2XBR1DfPg1QGa1d","Runner's High","Shine","Standing Egg",2013-10-04,308595,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-03T09:13:47Z,"k-indie,korean pop",0.567,0.706,9,-6.814,1,0.0312,0.0154,0.045,0.397,0.469,119.952,4
1RWAXrVCKvdYLs7hq1cyn4,"0Xemods2DGcYQi3sqxtHBO,5Sqk710FhqXdb9YNDjM66Y","하나부터 열까지","#좋맛탱 (Original Television Soundtrack), Pt.1","SBGB,MOOK",2018-12-25,216700,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-03T09:38:22Z,"k-indie,korean pop,korean bl ost",0.677,0.627,1,-3.778,1,0.0335,0.73,0,0.0973,0.624,93.942,4
5ygzSNhncw147jFU05utcM,"35qf2lYforklQasGTtc3Uw","애정결핍","어서오세요 여름밤","Herz Analog",2014-06-26,290296,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-03T09:46:32Z,"k-indie,korean indie folk",0.73,0.398,7,-8.327,1,0.0285,0.341,0.0012,0.242,0.372,115.94,4
6zP6CwZoGQ0qnOGAZzYEzE,"6a3Mfrn2XBR1DfPg1QGa1d","friend to lover (Inst.)","friend to lover","Standing Egg",2020-05-22,185021,16,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-04T23:31:14Z,"k-indie,korean pop",0.784,0.4,6,-11.9,1,0.0676,0.872,0.766,0.118,0.601,84.004,4
436ZSsxxL6M0UjRZS2SmtF,"6a3Mfrn2XBR1DfPg1QGa1d","Wonder","Strong Woman Do Bong Soon, Pt. 3 (Original Soundtrack)","Standing Egg",2017-03-11,229261,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-04T23:31:26Z,"k-indie,korean pop",0.483,0.524,11,-3.92,1,0.0261,0.712,0,0.0975,0.521,91.878,4
23OxkSzFEYN89Od3M0AKSS,"6a3Mfrn2XBR1DfPg1QGa1d","Summer Night You and I","Dramatic","Standing Egg",2017-12-01,206013,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-04T23:41:35Z,"k-indie,korean pop",0.705,0.306,4,-10.343,1,0.0311,0.786,0,0.169,0.608,90.055,4
5kWuv34SsUxrvtXRTW5G84,"6a3Mfrn2XBR1DfPg1QGa1d","You've Come to Think of It","Dramatic","Standing Egg",2017-12-01,230906,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-05T00:01:27Z,"k-indie,korean pop",0.711,0.47,6,-7.505,1,0.0273,0.684,0,0.164,0.728,95.01,4
19oifb2DfiIznxkhtJ2Ksy,"6a3Mfrn2XBR1DfPg1QGa1d","시간이 달라서","Ambler","Standing Egg",2013-04-16,245580,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-05T00:46:03Z,"k-indie,korean pop",0.735,0.418,6,-5.96,0,0.0311,0.594,0,0.13,0.726,100.022,4
3y5en04l63sN10sEz0q5ID,"6a3Mfrn2XBR1DfPg1QGa1d","Good Night (Healing Song)","Poetic","Standing Egg",2019-09-29,309040,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-05T01:00:32Z,"k-indie,korean pop",0.238,0.223,4,-9.576,1,0.0308,0.926,0.105,0.111,0.371,147.646,4
