Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3qqEFTIFcZuWJYBtshrxca,"2iT8KIetokMHRjhj8dJuNn","Techno Disco Tool - Radio Edit","Techno Disco Tool (Radio Edit)","Mella Dee",2017-12-01,194307,52,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"bass house",0.766,0.947,3,-6.097,0,0.0361,0.00504,0.0513,0.282,0.71,129.973,4
5k1S9YYZUlxD8R57KFjh8p,"17dbJyUCrxh4I7iyUrjaHU,19CMctG8DNWO0rHPE98ujj,1ncGbUNumu1kLQDLfI5Hds,01MlLLNqc0Dp9jS04Rm6gp,1ooAqaFu4Ac3BO2HpL4V2R","The Melody - Henrik Schwarz Remix","The Melody (Henrik Schwarz Remix)","Carl Craig,Francesco Tristano,Les Siècles,François-Xavier Roth,Henrik Schwarz",2018-04-12,461680,33,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"detroit techno,minimal techno,outsider house,techno,neo-classical,french orchestra,orchestra,classical performance,german house,microhouse,minimal tech house",0.724,0.491,6,-14.257,0,0.0389,0.15,0.9,0.12,0.488,122.963,4
3AAzeAPu8mioUkeziZ7hfL,"2EpNqFMVXOEGaliyKnZzDt","Dead Soul","Dead Soul","Hunter/Game",2017-04-07,353773,6,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"italian techno",0.743,0.837,1,-10.136,0,0.0408,0.0539,0.825,0.51,0.0647,123.998,5
6FgzwAld41H4MRo0Zjl6JC,"3bqBkAzdPwEDe1JUvb7ZeC,3A8XSMPreJlCBlpSZVHU5J","Sea of Sand - Original Mix","Sea of Sand","Guy Gerber,Shlomi Aber",2006-11-01,377933,23,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"deep disco house,israeli techno,microhouse,minimal tech house,minimal techno,organic electronic,organic house,deep minimal techno,spanish techno,techno",0.815,0.672,9,-7.717,0,0.05,0.129,0.366,0.112,0.541,126.994,4
2kAND59fSHxsSIxBeMvOk3,"6yCdWsTDt4Dmb5GMZd5QLb,3E0eyD6r9OkoOxyAOaA7hH","To Love You - Instrumental","Piano Power","Kink,Rachel Row",2019-06-07,326601,4,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"bulgarian electronic,deep disco house,deep house,float house,future garage,microhouse,minimal tech house,minimal techno,techno,bulgarian pop",0.571,0.87,6,-9.063,0,0.0409,0.0202,0.813,0.0837,0.409,124.993,4
1trLI0S0vx58WgYa4CX8ef,"7Eu1txygG6nJttLHbZdQOh","Dreamer","Dreamer","Four Tet",2019-07-17,202680,25,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"electronica,folktronica,indietronica,intelligent dance music,trip hop",0.758,0.765,0,-9.741,1,0.0831,0.545,0.887,0.0941,0.433,135.003,4
3gknhU8e4MgkG4XmAStUQl,"3TXQ1ddouwQAI78hV4hXDj","Mutant Robotics","Mutant Robotics","Maceo Plex",2018-11-02,413098,0,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"deep disco house,house,latin tech house,melodic techno,microhouse,minimal tech house,minimal techno",0.81,0.601,11,-8.993,0,0.0459,0.000588,0.823,0.0919,0.351,126.012,4
1IhLO2pUdc29hgSZxonSbb,"764H8zG8sTf5FPHWHW5bvh","Rave Like No One Is Watching","803 Crystal Grooves 003","CINTHIE",2019-06-07,324115,1,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"acid techno,float house",0.735,0.733,1,-12.262,1,0.0582,0.000417,0.914,0.0638,0.144,131.037,4
6hV9OEwho6yWn27wd07hvD,"5muFO8VqYRCRW13EkvX564,1T48eW2iZNOo834wEdlopV,2GvwZbDjH1DbQpodGKENDw","Gerne - Roman Flügel Remix","Dream House Remixes Part III","Âme,Gudrun Gut,Roman Flügel",2019-08-23,314101,3,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"electronica,german house,german techno,microhouse,minimal tech house,minimal techno,german electronica,float house,frankfurt electronic,melodic techno,techno",0.822,0.63,7,-8.052,1,0.058,0.0734,0.62,0.306,0.143,127.98,4
1D986c2Uu3P20kDR31NrhQ,"60pOigPjgmU7AzmZmWEQZU","Frequent Tendencies","Frequent Tendencies","GHEIST",2018-06-15,402133,35,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"",0.782,0.797,11,-6.145,0,0.0305,0.0042,0.855,0.0894,0.474,123.004,4
24QNmE6iywG0zxWQFXFdFd,"1HsWNPlqCBv9AwCFBDIEKF,72CqDHTu8dDUqoCupWTWPM","The Only Constant Is Change (feat. Isla Will)","The Only Constant Is Change (feat. Isla Will)","Yousef,Isla Will",2019-08-23,292913,0,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"arab electronic,house,uk tech house",0.661,0.712,9,-7.803,0,0.0263,0.00084,0.357,0.0984,0.332,127.017,4
0VDRYUCqZNdxNAeAai4GIL,"5muFO8VqYRCRW13EkvX564,0Ey5SuiHfEJX8DZzwyENz1","No War - Fango Remix","Dream House Remixes Part II","Âme,Fango",2019-08-16,448282,3,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"electronica,german house,german techno,microhouse,minimal tech house,minimal techno",0.8,0.48,4,-11.395,0,0.06,0.00476,0.839,0.0912,0.0354,126.989,4
5j6GR8cayFjFNtyHajBhFE,"5Je9stfFSgHo3TZgyOPsUw","Dawn Nostalgia","Dawn Nostalgia","DC Salas",2019-06-28,416880,0,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"deep disco house",0.802,0.92,10,-6.438,0,0.0591,0.0475,0.846,0.0704,0.224,118.004,4
5K3prC9oEqYjkoxORin9sr,"3GqaISzCwGmwVEjwPpYEJy,0IiYrlzCkVngUQBschGAjo,1cS5EoXVqz7aON00AkVBBA","Come Easy (feat. Sarah Palin) - DAVID AUGUST Remix","Come Easy (incl. Remixes by Dave Aju, David August, Jimi Jules, Kalabrese)","High Heels Breaker,Sarah Palin,DAVID AUGUST",2014-05-23,377480,0,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"electronica,hamburg electronic,minimal techno,organic electronic",0.74,0.483,5,-11.267,0,0.0371,0.0895,0.887,0.211,0.473,121.005,4
6aBqWnfEdFIolhzPwp1XuQ,"2o1hHXIXOjhZpIY7V49HNi","Lille Vals","Lille Vals","Storken",2019-09-20,235176,30,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"swedish house",0.704,0.796,11,-9.711,0,0.0506,0.000206,0.929,0.0296,0.84,124.006,4
6yTuRuwdyhmjgZJyi82uzC,"7b7zGugn9gU2d0iDrLWVIN","Oaxaca","Estela","Golden Hour",2019-08-16,468102,4,spotify:user:1zy4qczx6za7vjt9lh5cram7u,2020-06-09T13:10:51Z,"",0.802,0.559,6,-9.57,1,0.0394,0.0038,0.728,0.0774,0.287,119.989,4
